#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
o__Vicinamibacterales	110	307	220	186	280	91	10	814	126	101	200	84	41	198	158	48	175	30	411	528	88	405	206	21	169	461	69	87	69	71	47	179	157	168	99	460	367	34	766	326	158	76	23	27	23	0	43	96	49	256	337	75	235	20	43	111	46	105	122	81	192	239
o__Naviculales	2	47	7	119	153	57	5	144	21	16	10	35	17	10	7	7	69	17	39	39	8	9	18	4	21	23	95	11	15	8	9	12	16	15	16	109	46	1	116	14	119	5	15	13	7	1	24	40	85	18	23	6	6	4	2	11	9	12	13	25	41	31
o__Tremellales	1372	556	203	1215	798	242	504	1153	2090	2687	502	51	55	2915	2612	1716	295	942	1548	1735	98	169	378	78	867	889	969	339	2924	2025	9094	1285	15	523	538	1235	579	0	1335	293	543	43	471	339	116	0	185	176	84	495	627	4	22	195	141	56	19	2918	473	13	49	122
o__Rodentia	12	28	10	38	250	113	21	45	14	41	39	28	29	176	112	34	25	10	34	479	207	12	51	49	55	143	70	104	105	66	89	96	22	323	44	224	493	1	173	133	89	12	206	14	184	2	38	23	8	25	25	3	8	7	18	26	14	15	32	38	6	27
o__Chaetothyriales	358	2562	1365	14796	9507	1438	560	11928	2589	4339	1010	2118	565	4495	2595	8863	5730	570	12172	9031	120	191	332	239	10958	13212	10156	4874	6931	9713	14785	10344	333	17613	6783	8122	3979	2	7686	5688	6509	93	12310	4992	509	1	4155	1601	471	10619	14325	56	191	743	551	117	172	1855	420	54	279	206
o__Rhodothalassiales	23	7	38	2	5	7	0	9	6	20	31	59	53	10	35	1	2	7	1	9	2	20	10	0	1	5	2	0	0	1	2	4	6	4	8	3	11	0	15	17	10	3	0	0	5	0	1	2	24	5	3	0	2	2	1	22	3	2	21	19	44	34
o__Jaapiales	0	2	0	36	21	3	4	25	3	7	0	3	2	4	7	8	6	0	10	17	0	21	1	0	10	38	2	8	10	4	5	16	0	9	0	8	15	0	27	13	8	5	5	7	1	0	6	5	2	22	19	10	37	4	4	0	0	1	0	2	2	3
o__Methanotrichales	4	13	8	22	27	50	6	24	2	23	17	81	97	22	9	12	8	8	32	48	42	461	193	28	32	43	12	93	4	4	2	11	234	4	0	31	23	16	52	147	37	296	2	2	2	0	15	51	15	89	184	79	258	63	111	291	88	11	8	219	22	16
o__Neolectales	20	39	18	3055	1273	417	75	102	185	150	56	7	11	32	70	291	67	3	180	91	14	6	2	74	1243	1123	215	359	194	59	137	121	8	67	25	269	96	0	141	225	235	5	602	242	199	0	309	579	25	63	57	2	1	2	1	0	6	105	9	1	7	53
o__Silvanigrellales	30	37	52	16	21	33	5	19	11	12	191	27	9	41	2207	3	23	56	69	62	4	27	35	1	44	86	16	12	4	13	4	8	9	28	35	11	12	0	25	23	13	1	29	4	5	0	28	27	28	23	7	10	10	0	6	7	3	22	13	4	23	22
o__Candidatus Altiarchaeales	3	13	4	11	14	46	7	20	5	29	2	11	14	28	11	19	6	6	15	17	6	105	37	6	18	17	14	26	6	4	4	3	43	9	65	16	12	2	20	30	11	87	14	1	1	0	11	20	99	20	10	15	63	32	56	55	21	2	13	79	17	21
o__Peniculida	224	31	5	39	48	98	2	106	38	50	44	6	14	21	8	22	6	283	83	75	1	7	91	0	39	106	11	60	9	11	45	63	18	22	12	222	64	1	180	27	94	2	21	4	8	0	13	13	9	26	54	0	2	10	30	1	2	26	44	6	5	9
o__Thermomicrobiales	373	359	554	336	431	172	51	1089	152	264	244	596	473	434	163	63	110	113	328	365	6386	95989	26162	377	181	872	152	128	76	120	45	114	4784	149	186	462	405	902	772	2336	839	985	68	48	15	15	181	341	184	1264	2865	10308	28900	124	134	5965	891	114	134	1191	266	182
o__Rhizophydiales	131	263	37	346	203	57	1251	118	121	1778	223	1933	2047	1390	583	132	50	11	253	149	8	98	11	23	478	258	568	80	106	24	1836	199	72	33	1332	191	91	2	113	130	170	17	1479	199	26	0	1797	3174	1076	39	54	0	1	7	5	1	7	69	81	79	105	114
o__Chaetopeltidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Euglyphida	0	13	1	0	1	0	0	0	3	2	0	0	1	2	14	3	0	0	26	0	1	1	0	0	1	2	2	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	2	1	0	2
o__Gonorynchiformes	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	2	0	4	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
o__Arcoida	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Petrotogales	9	11	4	1	6	6	50	5	7	80	15	46	79	66	158	3	1	4	16	13	3	30	34	0	12	11	10	0	1	1	9	3	48	2	20	2	6	1	22	28	17	11	18	8	4	0	28	86	47	16	3	8	28	3	1	41	13	6	36	26	18	26
o__Gentianales	4	25	13	32	966	3	3	139	15	34	13	11	14	27	41	72	36	36	163	129	3	0	2	0	58	118	50	32	115	57	30	76	0	64	96	438	75	0	453	57	123	0	31	13	0	0	6	12	0	20	14	0	4	12	12	2	0	25	11	2	1	3
o__Mindivirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Albuginales	4	37	5	9	24	9	9	49	28	12	77	186	6	6	6	19	4	24	57	77	1	34	10	0	13	31	7	17	21	2	15	16	0	12	2	58	31	0	88	16	34	3	14	16	0	0	0	5	264	4	12	0	2	8	3	14	0	5	5	4	14	2
o__Oceanospirillales	3290	3249	4468	686	573	7783	410	1241	867	3117	8830	7479	6968	2465	1322	168	2099	5393	828	899	346	2292	1608	272	504	851	327	203	219	3211	471	408	1774	1336	2580	544	471	115	962	2006	698	743	407	340	759	16	571	2538	7823	717	1255	657	2347	171	462	2170	674	6530	4090	1077	7381	6912
o__Oltmansiellopsidales	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Eulipotyphla	7	4	1	8	45	13	2	7	1	6	0	0	0	11	16	7	3	4	8	11	11	3	3	6	3	5	4	8	7	8	2	4	2	10	5	7	7	0	3	3	0	1	5	4	10	0	0	3	2	6	1	1	1	7	4	3	0	0	0	1	3	4
o__Ignavibacteriales	48	55	56	37	51	33	66	101	14	378	592	54	69	60	33	10	14	41	89	71	52	253	136	26	25	76	24	39	18	4	20	25	105	14	29	121	49	4	123	254	47	76	12	7	69	2	32	142	50	29	58	43	200	11	21	181	86	24	165	167	261	398
o__Dasycladales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cardiida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
o__Saxifragales	0	5	4	8	37	1	1	21	0	6	13	2	2	3	5	2	1	0	5	12	0	2	4	0	3	25	6	5	23	13	3	13	0	5	11	20	14	0	20	7	1	13	2	4	0	0	2	2	0	0	4	0	4	2	0	0	0	0	2	29	1	0
o__Actinopolysporales	44	47	33	50	150	88	12	377	36	81	42	171	151	62	13	9	6	58	192	98	231	410	506	1974	46	41	14	14	11	27	46	10	1152	16	63	20	31	23	37	555	185	1069	4	27	8	5	89	192	19	377	812	95	231	13	5	376	210	30	5	249	92	21
o__Egibacterales	21	12	41	13	17	11	2	38	3	22	6	43	26	18	1	2	4	25	23	13	101	360	244	59	4	24	2	6	0	3	21	3	306	5	11	17	10	18	34	218	72	430	4	1	4	4	17	30	7	85	217	86	417	8	10	587	136	7	8	166	21	14
o__Architaenioglossa	6	13	7	8	57	28	2	8	4	39	64	16	1	17	3	13	3	17	16	19	1	15	17	1	11	18	4	20	3	40	8	7	1	19	13	37	66	1	26	14	11	2	15	3	0	0	2	13	6	1	11	4	4	6	3	6	0	21	3	1	17	42
o__Perkinsida	109	99	111	94	64	23	7	169	41	30	70	23	13	19	15	43	29	23	248	146	16	69	20	2	71	119	21	24	40	43	40	22	27	19	59	128	43	3	97	208	66	21	25	41	13	0	15	34	9	52	108	7	31	10	16	56	8	48	75	25	71	138
o__Prymnesiales	23	75	23	74	52	34	11	26	57	34	46	69	18	22	31	82	24	5	85	58	5	79	36	10	51	47	4	29	61	24	55	40	29	25	15	34	34	1	49	29	29	15	22	15	7	0	14	19	46	25	37	16	37	15	41	19	9	24	15	15	75	17
o__Diphyllobothriidea	5	23	5	14	39	21	1	15	7	9	1	1	0	3	2	24	6	2	37	26	14	3	12	2	27	25	15	37	25	4	8	4	19	9	9	44	45	0	30	13	7	5	131	9	25	0	3	12	1	5	18	0	10	26	34	5	8	6	1	5	0	6
o__Xiphosura	2	7	0	16	360	140	1	13	4	6	1	0	3	5	1	16	0	0	19	14	0	1	3	5	20	11	5	108	12	1	8	14	0	6	2	84	225	12	43	4	20	4	7	2	2	0	12	12	14	6	26	2	4	5	5	1	0	7	13	1	5	5
o__Notothyladales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cirlivirales	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
o__Diplostraca	233	85	152	71	252	118	61	96	68	215	504	367	151	127	142	46	29	1173	126	72	14	168	49	2	63	100	34	54	57	786	46	41	8	389	395	156	288	5	241	55	51	4	32	45	76	0	28	54	287	42	73	3	12	12	12	4	0	577	450	4	816	803
o__Maricaulales	753	424	1174	42	81	49	30	190	183	163	544	415	304	127	73	23	55	248	112	133	38	137	157	13	48	171	35	39	32	84	28	61	166	39	142	86	75	4	183	170	102	21	2	63	53	0	20	52	110	55	27	33	111	7	16	80	47	92	271	79	378	543
o__Hyphomicrobiales	726075	253716	872981	24566	49000	12387	40969	72705	94172	127109	285797	154625	191057	137971	57773	10081	31453	111270	65062	67550	7086	27570	68157	1947	24481	58585	14510	10078	22571	62512	12050	26713	15329	34773	32447	43839	39126	1430	75585	28936	20314	4894	7482	255055	63054	52	11993	16218	63834	17641	20633	5281	16443	2902	5414	11965	4504	34378	152842	5819	175561	893658
o__Orthopolintovirales	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Azygiida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Myida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
o__Chromatiales	1817	1604	2382	512	700	4003	117	1175	655	1371	5109	6735	1316	1532	538	128	465	2257	1038	1238	623	3234	2130	140	448	1071	253	229	185	1100	169	307	2787	629	1381	715	635	157	1305	2752	826	931	153	203	427	10	269	1122	6861	1013	1922	600	2045	395	522	2218	877	3121	2069	1530	3554	3358
o__Siphonostomatoida	6	25	6	23	124	42	12	25	29	123	211	47	23	19	13	20	6	46	26	49	27	10	55	7	30	42	16	28	21	19	12	13	5	18	19	77	123	4	68	23	23	6	10	8	37	0	4	34	6	20	18	4	30	5	8	8	4	7	96	5	153	128
o__Marinilabiliales	114	284	73	70	152	43	862	220	43	3295	3464	158	185	406	396	25	38	278	92	158	33	230	154	30	58	249	54	25	25	34	32	51	114	62	81	124	109	6	144	262	80	38	162	17	269	1	79	280	162	138	258	92	267	36	30	148	41	55	1037	334	1506	2829
o__Agelasida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
o__Lineolatales	27	239	43	579	382	51	31	452	150	110	15	12	16	139	89	448	266	4	427	531	1	5	8	5	478	327	540	159	589	397	591	644	3	730	272	288	178	0	250	229	318	7	1163	444	17	1	283	58	21	444	501	0	10	5	16	0	14	120	7	2	10	0
o__Tymovirales	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
o__Lumbriculida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
o__Chthonomonadales	50	146	55	174	384	72	17	294	74	132	31	70	58	137	242	78	312	37	377	372	49	513	402	16	225	1061	121	143	26	27	68	203	80	191	384	370	371	11	686	311	220	50	9	41	23	0	104	78	51	1337	733	108	219	23	70	102	39	55	49	73	69	63
o__Koleobacterales	0	1	0	0	4	1	1	0	0	1	3	4	3	25	3	0	2	0	0	1	6	19	4	0	5	2	1	0	2	0	2	0	5	0	0	1	0	0	0	0	0	2	0	0	0	0	0	6	12	2	1	8	34	0	0	2	0	0	4	2	0	4
o__Trypetheliales	18	187	52	1916	1029	114	68	1322	222	199	39	14	10	167	158	490	319	8	445	567	10	3	18	7	671	799	688	189	718	410	758	897	6	727	165	1453	314	0	724	465	764	13	1304	560	54	4	360	104	25	1091	1485	0	0	28	14	0	16	169	16	3	17	8
o__Rhodocyclales	677	670	819	185	389	240	159	477	470	1103	3817	4118	527	584	240	80	603	3124	307	363	125	918	554	44	112	471	67	83	112	2582	61	131	295	1221	2539	309	194	30	504	412	166	124	39	181	788	1	87	255	3852	179	306	139	498	40	160	291	108	4811	5459	145	5299	9126
o__Rhabdopleurida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Ericales	23	40	751	89	860	26	12	302	46	545	67	53	27	53	88	604	31	12	134	2350	7	27	14	9	128	330	87	122	466	156	172	244	25	175	225	614	251	0	541	185	242	5	62	34	31	0	937	108	8	34	53	0	6	38	50	36	12	101	23	10	10	8
o__Amphipoda	23	348	14	76	142	40	35	45	39	189	298	147	90	41	54	10	23	202	330	82	11	21	23	11	76	79	75	225	17	106	72	52	18	36	119	67	138	5	119	26	26	3	37	31	56	0	77	218	328	15	39	4	9	4	6	9	16	68	115	10	307	610
o__Piroplasmida	8	21	27	87	89	28	14	627	98	16	5	21	2	23	13	34	36	14	705	560	0	21	1	1	90	340	35	70	74	32	39	14	5	11	8	140	101	2	103	75	59	2	42	39	6	1	9	21	12	22	56	10	13	3	21	0	2	13	8	8	0	4
o__Albuliformes	5	2	0	3	10	6	0	1	3	3	0	0	0	2	2	0	0	0	3	6	1	1	0	0	6	7	0	1	4	5	1	5	2	8	2	1	20	0	12	2	5	21	2	1	3	0	6	4	0	1	1	0	0	2	0	4	0	2	0	2	0	0
o__Candidatus Termititenacales	10	30	18	27	4	2	0	13	10	25	30	6	0	10	16	0	5	6	11	5	1	12	89	2	4	2	6	1	5	5	3	3	17	2	2	9	3	2	12	9	2	14	0	11	2	0	4	8	5	6	10	7	15	0	2	5	5	4	8	55	1	16
o__Leotiales	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	2	1	2	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Ktedonobacterales	373	1009	456	2418	3882	1343	298	2874	598	1234	386	2578	1684	1715	1845	488	1366	297	5673	5006	2114	19230	106568	647	3332	18994	1040	2307	991	618	964	1451	15254	1442	2403	2838	2033	435	10476	9963	3545	5720	564	204	218	72	1524	3045	933	17693	27624	2769	10040	913	989	15921	4585	447	427	4973	836	590
o__Thalassiophysales	0	3	1	15	15	33	0	21	3	3	3	14	0	0	5	2	2	2	10	3	2	2	1	2	19	2	4	16	2	0	4	0	15	0	4	13	10	0	2	0	4	14	4	4	0	1	0	4	7	0	4	0	3	54	65	8	0	1	0	3	2	10
o__Ustilaginales	77754	297182	9064	5798	1793	324	16144	1729	65418	35810	23605	2938	4406	89275	82758	177243	53429	81650	611901	524919	37	60	144	34	19226	1622	729	1810	201510	445298	39847	21651	106	285761	174383	1800	1571	2	1903	5620	1232	31	16570	87067	202	2	37694	11590	19205	508	354	28	95	152	131	65	45	17170	653	30	158	922
o__Eucoccidiorida	32	150	41	129	262	49	24	1562	364	59	51	49	59	81	41	163	161	20	2251	2018	16	39	61	20	375	1253	127	286	278	195	79	43	49	54	46	687	445	2	710	398	219	27	151	145	12	0	38	89	85	39	63	2	19	58	101	29	20	76	28	80	46	28
o__Immundisolibacterales	1	7	8	0	2	0	2	1	2	4	80	47	2	2	0	0	0	10	2	9	0	9	2	0	0	1	0	0	0	1	0	0	1	0	0	3	0	3	2	7	2	0	0	0	4	0	0	2	56	1	2	9	43	0	0	2	0	2	3	3	9	11
o__Dipsacales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Rhynchobdellida	5	27	12	22	52	25	3	4	22	23	3	3	6	19	10	54	15	5	77	87	4	1	9	0	32	19	62	53	72	84	64	41	1	48	24	34	41	2	22	20	5	0	52	29	1	0	30	7	2	11	15	2	4	0	2	4	0	17	2	7	11	1
o__Zygentoma	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Orbiliales	82	370	95	1248	909	240	81	1069	421	328	62	35	22	401	283	734	551	23	832	1011	17	4	22	43	1300	1859	1131	760	739	425	1037	1391	25	783	272	927	479	0	875	513	559	6	1710	859	76	0	600	233	86	1337	1405	2	7	106	54	6	12	190	30	3	22	16
o__Catenulisporales	193	75	122	114	280	58	41	254	155	155	63	58	52	140	104	23	24	39	697	1121	227	667	3682	804	1126	849	222	83	112	112	101	34	437	47	132	167	127	21	257	237	109	206	24	32	20	0	80	85	60	318	719	122	470	11	49	366	91	55	43	88	97	49
o__Thermostichales	4	4	6	9	2	0	0	17	0	18	6	22	12	4	5	5	0	0	11	14	4	44	17	0	0	9	1	2	6	0	0	5	4	2	3	5	15	3	29	12	4	2	0	2	5	0	0	5	0	16	3	14	29	2	0	12	5	2	2	48	49	54
o__Parachela	7	29	6	14	100	39	5	31	13	21	9	2	3	5	34	53	13	16	59	38	3	37	10	4	24	22	20	8	31	20	39	16	5	29	14	120	108	4	46	15	14	7	20	13	1	0	12	6	1	16	34	6	15	7	4	17	5	12	22	13	5	29
o__Copelata	5	26	0	7	53	10	13	7	6	9	4	7	3	4	1	4	7	2	33	25	0	11	17	3	9	15	5	8	4	9	4	5	19	9	6	22	35	0	24	13	14	18	6	6	5	1	22	13	22	7	7	2	10	4	0	21	1	2	1	15	4	5
o__Tsukubamonadida	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Absconditabacterales	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	6	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	1	0	0	0
o__Agaricales	446	1051	352	4480	2706	760	497	2366	3737	1820	711	304	144	702	792	3879	805	274	2374	2181	110	350	159	113	2744	4432	1118	1761	4863	3982	2896	2042	232	1611	537	1360	1308	14	2535	893	1786	146	2252	1306	286	0	1312	557	325	1134	1616	73	179	636	344	213	92	1098	112	101	97	172
o__Siphonophorae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
o__Myxiniformes	0	3	4	9	28	4	1	3	2	5	2	1	0	1	1	14	0	0	4	14	3	0	1	23	6	8	4	40	10	12	5	6	0	8	4	27	25	0	5	12	28	2	12	3	7	0	1	0	3	6	17	0	4	5	5	7	6	0	0	2	9	2
o__Anthoathecata	74	12	132	45	35	23	3	23	9	10	26	3	54	2	4	2	239	75	13	11	0	1	4	0	20	19	3	93	8	6	5	4	1	10	14	34	39	1	43	3	12	0	9	4	5	0	1	5	2	8	5	0	0	2	0	0	0	34	15	0	7	37
o__Ceraceosorales	1075	1118	762	1166	113	17	1490	77	12212	5381	1097	103	154	238	833	14310	765	164	1411	2724	2	1	6	1	1969	111	27	104	13224	761	8410	3753	14	572	241	32	20	1	36	59	60	2	132	259	18	0	67	39	71	24	16	5	10	0	5	1	4	2634	137	4	25	249
o__Stichotrichida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Parachlamydiales	316	581	551	78	182	153	45	392	119	194	201	111	886	128	451	46	112	109	446	311	71	249	138	26	180	192	118	109	50	116	27	57	713	56	70	134	134	7	273	260	122	142	147	13	45	0	75	197	118	113	169	45	205	89	155	361	112	79	78	80	165	94
o__Beloniformes	0	7	1	3	6	2	0	9	1	2	0	0	0	0	0	7	2	0	13	12	0	1	2	1	7	13	4	10	4	2	3	10	0	9	0	23	17	0	4	5	2	0	17	13	2	0	0	4	6	2	14	2	3	1	0	2	1	1	0	4	2	2
o__Neocallimastigales	22	94	11	196	94	52	20	24	101	58	93	12	16	43	32	163	38	15	162	151	3	26	3	5	137	111	69	60	127	59	121	52	6	111	48	45	37	0	52	92	38	0	77	67	15	0	52	104	69	13	26	3	11	1	2	5	6	41	15	2	3	24
o__Eugregarinorida	7	66	12	341	5562	247	108	9501	1526	106	20	130	51	213	86	108	818	9	11691	9755	6	3	7	8	1987	5933	388	927	840	596	44	24	74	39	52	2797	1759	1	2435	3225	1103	3	468	534	3	0	22	161	63	29	99	0	4	68	61	2	0	61	50	7	21	79
o__Porocephalida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
o__Candidatus Peribacterales	2	3	2	2	3	0	0	5	0	2	3	0	0	5	0	0	3	0	20	9	0	18	28	0	8	7	3	4	0	0	0	0	0	2	1	1	2	0	8	6	0	1	0	0	0	0	4	4	6	0	3	8	16	2	0	0	0	0	0	0	3	0
o__Spizellomycetales	25	123	17	303	174	52	23	41	227	90	23	9	10	29	41	270	34	34	128	112	5	11	24	6	143	266	60	67	210	101	173	86	9	54	46	70	57	2	156	114	59	8	86	36	16	0	45	122	18	30	62	6	14	9	4	169	2	71	22	5	23	13
o__Asfuvirales	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Icacinales	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Ophiostomatales	78	394	84	871	683	110	95	663	244	166	21	29	30	578	305	571	583	17	1433	1519	8	7	18	20	1856	1054	1147	612	1412	1315	785	1573	13	1860	339	527	277	0	373	360	465	3	1738	811	53	0	439	78	54	504	765	1	14	36	35	2	17	193	22	4	15	4
o__Oscillatoriales	427	728	504	3604	3368	1243	163	3335	312	12514	2690	2653	2666	817	1100	370	1322	406	1515	1516	681	6037	3164	81	903	2406	275	1841	1044	822	181	1908	3587	5633	662	3191	5348	145	10735	7470	1693	1783	327	175	802	56	394	1078	783	8149	4932	1001	3456	445	462	3203	1099	2036	1846	27178	14162	3411
o__Deferribacterales	29	14	12	9	11	13	14	20	10	85	57	77	102	40	17	10	48	23	11	32	12	217	45	4	16	11	17	11	0	3	40	5	39	7	47	15	13	13	16	43	20	48	64	0	13	0	48	89	46	12	24	43	185	10	8	101	7	23	47	46	130	95
o__Campylobacterales	184	256	334	456	417	172	254	473	240	844	871	884	613	965	862	93	191	369	204	459	160	474	295	44	279	324	244	110	77	520	307	139	188	173	535	186	135	21	239	238	203	88	684	100	215	2	326	744	684	291	535	140	436	57	57	314	61	409	604	171	867	964
